score,episodes,duration,popularity,favorites,scored_by,Cluster,genres,type,rating
6.62,5.0,3.0,10049.0,11.0,938.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,1.0,7425.0,4.0,2241.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,12.0,24.0,8259.0,19.0,1217.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.62,6.0,13.0,9606.0,13.0,1715.0,1,Comedy,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.62,1.0,4.0,8096.0,2.999999999999993,2613.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,2.0,14588.0,-7.105427357601002e-15,261.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,28.5,25.0,8931.0,11.0,1419.0,1,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,28.5,23.0,6375.0,36.0,3029.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,26.0,24.0,13165.0,5.0,472.0,1,Action,G - All Ages,G - All Ages
6.62,2.0,10.0,6587.0,2.999999999999993,1946.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,2.0,6014.0,10.0,3756.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,28.5,24.0,9865.0,9.000000000000007,1191.0,1,Action,G - All Ages,G - All Ages
6.62,28.5,25.0,11780.0,1.0,1135.0,1,Comedy,G - All Ages,G - All Ages
6.62,1.0,41.0,1836.0,52.0,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,12.0,23.0,2962.0,229.5,21675.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,25.0,25.0,4682.0,67.0,6448.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,23.0,2818.0,29.0,35619.0,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.62,1.0,22.0,11824.0,1.0,852.0,1,Comedy,PG - Children,PG - Children
6.62,12.0,23.0,368.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,10.0,5.0,10349.0,6.000000000000007,1244.0,1,Comedy,G - All Ages,G - All Ages
6.62,13.0,23.0,1240.000000000001,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,12.0,23.0,2636.0,225.0,30778.0,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,28.5,24.0,5558.0,88.0,6442.0,1,Action,PG - Children,PG - Children
6.62,13.0,23.0,6022.0,28.0,5201.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,1.0,7542.0,28.0,2585.0,1,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.62,28.5,23.0,9457.0,10.0,1161.0,1,Fantasy,G - All Ages,G - All Ages
6.62,22.0,22.0,7051.0,14.0,3486.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,23.0,9084.0,2.999999999999993,2516.0,1,Comedy,G - All Ages,G - All Ages
6.62,12.0,24.0,3205.0,41.0,27165.0,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.62,12.0,5.0,2758.0,154.0,30362.0,0,Slice of Life,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,12.0,3916.0,26.0,16949.0,2,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.62,13.0,24.0,4699.0,72.0,9263.0,2,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.62,28.5,25.0,8198.0,25.0,1788.0,1,Comedy,PG - Children,PG - Children
6.62,1.0,27.0,8310.0,1.0,2243.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.62,1.0,21.0,8360.0,2.999999999999993,2501.0,1,Comedy,G - All Ages,G - All Ages
6.62,1.0,24.0,4709.0,15.0,11761.0,2,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,1.0,44.0,8140.0,4.0,2634.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,12.0,24.0,3273.0,229.5,23853.0,2,Boys Love,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,6.0,45.0,9443.0,8.0,1225.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,12.0,24.0,4936.0,36.0,9119.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.62,6.0,23.0,2907.999999999999,90.0,20594.0,2,Horror,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.61,1.0,16.0,13275.0,4.0,592.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.61,1.0,3.0,20942.0,5.0,132.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,3.0,14419.0,2.0,493.0,1,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.61,1.0,1.0,14717.0,1.0,457.0,1,unknown,G - All Ages,G - All Ages
6.61,1.0,3.0,21304.0,-7.105427357601002e-15,111.0,1,Avant Garde,G - All Ages,G - All Ages
6.61,13.0,23.0,3400.0,127.0,14074.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,23.0,1728.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,2.0,15306.0,5.0,372.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,2.0,15.0,7706.0,45.0,3104.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.61,4.0,16.0,7086.0,36.0,3574.0,1,Supernatural,Rx - Hentai,Rx - Hentai
6.61,1.0,25.0,6251.0,32.0,5182.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.61,2.0,15.0,6154.0,40.0,5250.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.61,2.0,26.0,7054.0,42.0,3807.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.61,1.0,23.0,5291.0,10.0,6842.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,6.0,3.0,4617.0,13.0,11855.0,2,Ecchi,R+ - Mild Nudity,R+ - Mild Nudity
6.61,9.0,13.0,2861.999999999999,165.0,26487.0,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,28.5,20.0,7735.0,23.0,2154.0,1,Adventure,PG - Children,PG - Children
6.61,2.0,16.0,7183.0,6.000000000000007,1586.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.61,1.0,4.0,14998.0,-7.105427357601002e-15,458.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,28.5,23.0,8806.0,15.0,2512.0,1,unknown,PG - Children,PG - Children
6.61,21.0,39.0,7405.0,21.0,1537.0,1,Boys Love,G - All Ages,G - All Ages
6.61,20.0,17.0,14212.0,9.000000000000007,296.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,24.0,5061.0,22.0,6299.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,6.0,9487.0,7.0,1831.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,3.0,14555.0,4.0,456.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,24.0,3462.0,229.5,11492.0,2,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,26.0,11252.0,1.0,709.0,1,Action,PG - Children,PG - Children
6.61,1.0,11.0,10817.0,-7.105427357601002e-15,758.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,4.0,3653.0,14.0,21234.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,45.0,13194.0,1.0,481.0,1,Drama,PG - Children,PG - Children
6.61,12.0,23.0,1435.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,28.5,24.0,2447.0,229.5,37650.25,0,Action,PG - Children,PG - Children
6.61,1.0,23.0,7112.0,2.0,4005.0,1,Action,PG - Children,PG - Children
6.61,28.5,7.0,12631.0,6.000000000000007,504.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,26.0,24.0,6827.0,6.000000000000007,3006.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,24.0,3214.0,182.0,24344.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,14.0,7296.0,4.0,4230.0,1,Supernatural,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,24.0,6231.0,8.0,6524.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,23.0,6179.0,4.0,6260.0,1,Avant Garde,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,1.0,11171.0,1.0,898.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,1.0,11084.0,2.0,961.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,28.5,25.0,11190.0,9.000000000000007,626.0,1,Sports,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,2.0,7391.0,26.0,2405.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,25.0,3.0,11702.0,12.0,1024.0,1,Comedy,PG - Children,PG - Children
6.61,12.0,23.0,1975.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,3.0,8501.0,39.0,2490.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,13.0,25.0,4542.0,122.0,13259.0,2,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,23.0,5076.0,40.0,6617.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,1.0,29.0,7062.0,8.0,3799.0,1,Sports,PG - Children,PG - Children
6.61,12.0,13.0,2864.0,83.0,27088.0,0,Comedy,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.61,1.0,24.0,3810.0,103.0,20089.0,2,Horror,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,6.0,28.0,5667.0,69.0,5330.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,24.0,342.9999999999991,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.61,12.0,23.0,1929.0,229.5,37650.25,0,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,4.0,14596.0,1.0,457.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,3.0,19327.0,-7.105427357601002e-15,161.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,3.0,19101.0,2.0,174.0,1,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,6.0,19856.0,2.0,167.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,16.0,22.0,16950.0,-7.105427357601002e-15,142.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,7.0,10659.0,2.0,1028.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,4.0,24.0,8097.0,10.0,1906.0,1,Drama,R+ - Mild Nudity,R+ - Mild Nudity
6.6,1.0,3.0,15337.0,-7.105427357601002e-15,434.0,1,unknown,G - All Ages,G - All Ages
6.6,9.0,25.0,11262.0,13.0,283.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.6,1.0,2.0,17120.0,-7.105427357601002e-15,253.0,1,unknown,G - All Ages,G - All Ages
6.6,1.0,4.0,17005.0,4.0,291.0,1,unknown,G - All Ages,G - All Ages
6.6,4.0,16.0,7434.0,42.0,3496.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.6,2.0,20.0,8198.0,50.0,2880.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.6,3.0,28.0,9397.0,18.0,1502.0,1,Sci-Fi,Rx - Hentai,Rx - Hentai
6.6,1.0,1.0,6049.0,18.0,2259.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,2.0,15006.0,1.0,226.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,1.0,11496.0,-7.105427357601002e-15,893.0,1,Drama,G - All Ages,G - All Ages
6.6,6.0,3.0,3808.0,21.0,17685.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,3.0,13045.0,1.0,836.0,1,unknown,G - All Ages,G - All Ages
6.6,8.0,1.0,8031.0,20.0,1875.0,1,Slice of Life,G - All Ages,G - All Ages
6.6,1.0,13.0,6302.0,10.0,4883.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,12.0,23.0,2819.0,116.0,24022.0,2,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,5.0,29.0,6453.0,48.0,4709.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.6,2.0,26.0,5253.0,151.0,8760.0,2,Hentai,Rx - Hentai,Rx - Hentai
6.6,1.0,3.0,18238.0,1.0,224.0,1,Supernatural,G - All Ages,G - All Ages
6.6,1.0,12.0,5091.0,45.0,7396.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,28.5,1.0,5996.0,60.0,2721.0,1,Comedy,G - All Ages,G - All Ages
6.6,1.0,3.0,7693.0,11.0,2330.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,22.0,8684.0,5.0,1660.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,2.0,13514.0,2.999999999999993,533.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,3.0,8.0,6038.0,4.0,3904.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.6,1.0,24.0,5272.0,29.0,6359.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.6,10.0,5.0,7245.0,29.0,3674.0,1,Comedy,G - All Ages,G - All Ages
6.6,1.0,3.0,14184.0,-7.105427357601002e-15,546.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,3.0,5985.0,4.0,6695.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,2.0,4374.0,17.0,17414.0,2,Award Winning,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,24.0,9551.0,4.0,1498.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,28.5,25.0,13641.0,2.999999999999993,482.0,1,Adventure,G - All Ages,G - All Ages
6.6,1.0,54.0,11278.0,4.0,845.0,1,Adventure,PG - Children,PG - Children
6.6,1.0,1.0,13321.0,7.0,504.0,1,Adventure,G - All Ages,G - All Ages
6.6,1.0,4.0,12954.0,2.999999999999993,596.0,1,Fantasy,G - All Ages,G - All Ages
6.6,5.0,4.0,10757.0,2.999999999999993,937.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,12.0,23.0,657.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,12.0,24.0,504.9999999999991,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,28.5,24.0,9499.0,14.0,2352.0,1,Adventure,G - All Ages,G - All Ages
6.6,28.5,24.0,12816.0,2.0,642.0,1,Adventure,PG - Children,PG - Children
6.6,13.0,28.0,13820.0,1.0,292.0,1,Sports,G - All Ages,G - All Ages
6.6,13.0,24.0,5645.0,15.999999999999993,4478.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,13.0,23.0,2625.0,229.5,31829.0,0,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.6,1.0,46.0,11829.0,-7.105427357601002e-15,641.0,1,Adventure,G - All Ages,G - All Ages
6.6,2.0,5.0,7202.0,8.0,4106.0,1,Boys Love,R+ - Mild Nudity,R+ - Mild Nudity
6.6,28.5,24.0,8051.0,25.0,1802.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,22.0,12077.0,1.0,723.0,1,Adventure,PG - Children,PG - Children
6.6,26.0,23.0,11545.0,10.0,866.0,1,Adventure,R+ - Mild Nudity,R+ - Mild Nudity
6.6,28.5,23.0,10589.0,7.0,1163.0,1,Adventure,G - All Ages,G - All Ages
6.6,1.0,44.0,11390.0,2.0,846.0,1,Adventure,G - All Ages,G - All Ages
6.6,1.0,1.0,10358.0,7.0,1387.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,19.0,24.0,8060.0,13.0,2184.0,1,Romance,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,13.0,24.0,6674.0,7.0,3053.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,1.0,2.0,17439.0,-7.105427357601002e-15,251.0,1,unknown,G - All Ages,G - All Ages
6.6,1.0,23.0,5682.0,1.0,7916.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.6,28.5,24.0,9743.0,5.0,1877.0,1,Comedy,PG - Children,PG - Children
6.6,13.0,23.0,4315.0,36.0,12622.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,26.0,24.0,4491.0,114.0,7118.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.6,3.0,28.0,9160.0,6.000000000000007,1926.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,12.0,24.0,4296.0,30.0,7761.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.6,12.0,24.0,3987.0,70.0,11158.0,2,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.6,2.0,51.0,11102.0,1.0,972.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.59,1.0,1.0,12192.0,5.0,167.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,13.0,19.0,4793.0,89.0,8130.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,3.0,18845.0,-7.105427357601002e-15,193.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,3.0,19626.0,-7.105427357601002e-15,165.0,1,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,3.0,15111.0,1.0,406.0,1,unknown,G - All Ages,G - All Ages
6.59,1.0,24.0,9663.0,2.0,1699.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,19.0,9356.0,17.0,1830.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,28.5,12.0,14440.0,7.0,244.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,12.0,13921.0,-7.105427357601002e-15,497.0,1,Fantasy,PG - Children,PG - Children
6.59,12.0,25.0,7042.0,32.0,2516.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,2.0,10639.0,1.0,1617.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,2.0,14.0,9176.0,20.0,1588.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,10.0,12.0,12681.0,9.000000000000007,502.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,5.0,17558.0,2.999999999999993,227.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,12.0,14.0,11508.0,2.0,772.0,1,Fantasy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,26.0,7259.0,20.0,3044.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,1.0,29.0,7931.0,29.0,2295.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,1.0,28.0,6195.0,36.0,4928.0,1,Fantasy,Rx - Hentai,Rx - Hentai
6.59,3.0,29.0,7683.0,53.0,2728.0,1,Fantasy,Rx - Hentai,Rx - Hentai
6.59,2.0,26.0,6822.0,34.0,3747.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,2.0,28.0,5943.0,46.0,5476.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,1.0,13.0,2811.0,84.0,29590.0,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,11463.0,-7.105427357601002e-15,866.0,1,Sci-Fi,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,1.0,11.0,3025.0,44.0,30549.0,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,12.0,3.0,7958.0,10.0,2192.0,1,Supernatural,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,5.0,1.0,13632.0,1.0,351.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,26.0,12.0,3579.0,206.0,13057.0,2,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,2.0,29.0,6771.0,19.0,3356.0,1,Hentai,Rx - Hentai,Rx - Hentai
6.59,1.0,2.0,3998.0,84.0,19054.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,23.0,8048.0,2.0,3294.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,12.0,23.0,1236.0,229.5,37650.25,0,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,12.0,24.0,3885.0,64.0,15172.0,2,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.59,1.0,1.0,6739.0,15.0,3334.0,1,Sports,G - All Ages,G - All Ages
6.59,12.0,12.0,1524.999999999999,229.5,37650.25,0,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,12648.0,1.0,374.0,1,Action,PG - Children,PG - Children
6.59,28.5,23.0,8817.0,10.0,2555.0,1,unknown,PG - Children,PG - Children
6.59,1.0,51.0,8862.0,1.0,1946.0,1,Action,PG - Children,PG - Children
6.59,1.0,9.0,6583.0,15.0,3040.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,12713.0,2.999999999999993,454.0,1,Adventure,G - All Ages,G - All Ages
6.59,1.0,2.0,15538.0,-7.105427357601002e-15,351.0,1,Action,PG - Children,PG - Children
6.59,15.0,20.0,14044.0,5.0,119.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,6.0,3.0,4749.0,14.0,10985.0,2,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.59,1.0,48.0,5679.0,15.0,4966.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,13.0,3.0,9639.0,11.0,1916.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,16.0,12103.0,1.0,313.0,1,Adventure,G - All Ages,G - All Ages
6.59,1.0,23.0,7970.0,2.0,2316.0,1,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,28.5,24.0,5924.0,21.0,4079.0,1,Sci-Fi,G - All Ages,G - All Ages
6.59,1.0,4.0,15137.0,4.0,438.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,29.0,6543.0,2.0,5020.0,1,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.59,1.0,28.0,7537.0,5.0,3716.0,1,Sci-Fi,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,28.5,26.0,10847.0,4.0,616.0,1,Drama,R+ - Mild Nudity,R+ - Mild Nudity
6.59,12.0,23.0,941.0,229.5,37650.25,0,Action,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,1.0,2.0,8833.0,1.0,1468.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,26.0,25.0,10552.0,4.0,1028.0,1,Drama,G - All Ages,G - All Ages
6.59,25.0,24.0,7408.0,11.0,2497.0,1,Action,R+ - Mild Nudity,R+ - Mild Nudity
6.59,12.0,3.0,4733.0,7.0,13024.0,2,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,10917.0,-7.105427357601002e-15,753.0,1,unknown,PG - Children,PG - Children
6.59,3.0,11.0,8264.0,7.0,2424.0,1,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,28.5,23.0,9557.0,8.0,1481.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,26.0,23.0,10766.0,1.0,917.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,28.5,25.0,11909.0,-7.105427357601002e-15,991.0,1,Comedy,PG - Children,PG - Children
6.59,1.0,25.0,10599.0,4.0,1168.0,1,Drama,G - All Ages,G - All Ages
6.59,1.0,43.0,7597.0,7.0,3385.0,1,Boys Love,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,26.0,24.0,8517.0,9.000000000000007,1570.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,3.0,17361.0,-7.105427357601002e-15,260.0,1,unknown,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,13.0,23.0,2297.999999999999,138.0,37650.25,0,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.59,13.0,24.0,4356.0,80.0,10481.0,2,Drama,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,3.0,18562.0,-7.105427357601002e-15,207.0,1,unknown,G - All Ages,G - All Ages
6.59,26.0,23.0,3571.0,193.0,11945.0,2,Drama,R - 17+ (violence & profanity),R - 17+ (violence & profanity)
6.59,3.0,4.0,8395.0,6.000000000000007,1396.0,1,Comedy,PG - Children,PG - Children
6.59,1.0,20.0,9558.0,2.0,1259.0,1,Comedy,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,21.0,10032.0,1.0,1305.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,4788.0,38.0,14520.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,9462.0,2.0,1907.0,1,Romance,R+ - Mild Nudity,R+ - Mild Nudity
6.59,26.0,23.0,8539.0,33.0,1478.0,1,Adventure,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,1.0,1.0,7530.0,1.0,3279.0,1,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,13.0,23.0,4049.0,71.0,9191.0,2,Action,PG-13 - Teens 13 or older,PG-13 - Teens 13 or older
6.59,9.0,1.0,4044.0,14.0,16473.0,2,Comedy,R+ - Mild Nudity,R+ - Mild Nudity
6.59,1.0,22.0,6747.0,38.0,4122.0,1,Award Winning,G - All Ages,G - All Ages
