score,genres,type,episodes,duration,rating,popularity,favorites,scored_by
6.57,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,11515,4.0,770.0
6.57,Comedy,G - All Ages,28.5,25.0,G - All Ages,9491,5.0,766.0
6.57,Adventure,PG-13 - Teens 13 or older,1.0,17.0,PG-13 - Teens 13 or older,2379,93.0,37650.25
6.57,Adventure,PG - Children,28.5,23.0,PG - Children,10419,8.0,1034.0
6.57,Adventure,G - All Ages,28.5,25.0,G - All Ages,6521,36.0,6133.0
6.57,Sports,G - All Ages,1.0,2.0,G - All Ages,16308,1.0,270.0
6.57,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4504,29.0,12240.0
6.57,Adventure,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,6820,2.0,3587.0
6.57,Comedy,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),7789,2.0,2375.0
6.57,unknown,G - All Ages,1.0,1.0,G - All Ages,10763,5.0,1175.0
6.57,Comedy,R+ - Mild Nudity,12.0,14.0,R+ - Mild Nudity,4072,41.0,14346.0
6.57,Supernatural,G - All Ages,1.0,5.0,G - All Ages,16542,0.0,286.0
6.57,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,8327,5.0,2907.0
6.57,Action,PG-13 - Teens 13 or older,6.0,26.0,PG-13 - Teens 13 or older,6366,25.0,3933.0
6.57,Action,R+ - Mild Nudity,1.0,54.0,R+ - Mild Nudity,6334,10.0,5093.0
6.57,Comedy,PG-13 - Teens 13 or older,8.0,15.0,PG-13 - Teens 13 or older,9953,6.0,1536.0
6.57,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),1404,229.5,37650.25
6.57,Comedy,PG-13 - Teens 13 or older,13.0,1.0,PG-13 - Teens 13 or older,10426,1.0,1714.0
6.57,Adventure,G - All Ages,1.0,1.0,G - All Ages,7874,3.0,1141.0
6.57,Action,R - 17+ (violence & profanity),13.0,26.0,R - 17+ (violence & profanity),4446,80.0,1590.0
6.57,Comedy,PG-13 - Teens 13 or older,1.0,23.0,PG-13 - Teens 13 or older,1937,114.0,37650.25
6.57,Action,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,532,229.5,37650.25
6.56,Action,R - 17+ (violence & profanity),4.0,23.0,R - 17+ (violence & profanity),10259,12.0,229.0
6.56,Action,PG-13 - Teens 13 or older,26.0,14.0,PG-13 - Teens 13 or older,15347,3.0,186.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4213,59.0,10837.0
6.56,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,16222,0.0,324.0
6.56,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,9720,1.0,1711.0
6.56,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,10959,3.0,865.0
6.56,Action,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,5349,14.0,7694.0
6.56,unknown,G - All Ages,1.0,3.0,G - All Ages,16677,6.0,319.0
6.56,Hentai,Rx - Hentai,2.0,19.0,Rx - Hentai,9461,22.0,1657.0
6.56,Hentai,Rx - Hentai,1.0,3.0,Rx - Hentai,12666,1.0,491.0
6.56,Fantasy,Rx - Hentai,2.0,16.0,Rx - Hentai,7266,47.0,3121.0
6.56,Action,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),3071,77.0,19187.0
6.56,Supernatural,Rx - Hentai,2.0,27.0,Rx - Hentai,7743,26.0,2656.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,22.0,PG-13 - Teens 13 or older,2826,89.0,25134.0
6.56,Comedy,PG-13 - Teens 13 or older,20.0,3.0,PG-13 - Teens 13 or older,3322,67.0,17871.0
6.56,Comedy,R+ - Mild Nudity,12.0,8.0,R+ - Mild Nudity,1420,135.0,37650.25
6.56,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,12954,4.0,513.0
6.56,Adventure,R+ - Mild Nudity,12.0,25.0,R+ - Mild Nudity,1712,229.5,37650.25
6.56,Action,G - All Ages,1.0,10.0,G - All Ages,7333,8.0,2095.0
6.56,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,4898,20.0,7635.0
6.56,Supernatural,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,9392,1.0,1378.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,2.0,PG-13 - Teens 13 or older,5701,15.0,7445.0
6.56,Comedy,G - All Ages,28.5,24.0,G - All Ages,9448,6.0,1597.0
6.56,Sci-Fi,G - All Ages,1.0,22.0,G - All Ages,12804,1.0,478.0
6.56,unknown,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5400,119.0,5339.0
6.56,Action,PG-13 - Teens 13 or older,28.5,15.0,PG-13 - Teens 13 or older,13203,2.0,337.0
6.56,unknown,G - All Ages,1.0,3.0,G - All Ages,12626,3.0,855.0
6.56,Girls Love,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,3317,121.0,19990.0
6.56,unknown,G - All Ages,1.0,15.0,G - All Ages,8137,7.0,2664.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,2.0,PG-13 - Teens 13 or older,5282,13.0,10317.0
6.56,Action,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,8634,4.0,2087.0
6.56,Comedy,G - All Ages,9.0,3.0,G - All Ages,3506,90.0,20970.0
6.56,Action,PG - Children,26.0,23.0,PG - Children,6643,36.0,4404.0
6.56,Adventure,G - All Ages,28.5,25.0,G - All Ages,10427,9.0,1082.0
6.56,Slice of Life,G - All Ages,1.0,54.0,G - All Ages,15642,1.0,238.0
6.56,Comedy,PG-13 - Teens 13 or older,1.0,6.0,PG-13 - Teens 13 or older,7683,11.0,2443.0
6.56,Comedy,G - All Ages,28.5,23.0,G - All Ages,10185,2.0,1167.0
6.56,Comedy,PG-13 - Teens 13 or older,3.0,2.0,PG-13 - Teens 13 or older,8252,2.0,2918.0
6.56,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,1239,229.5,37650.25
6.56,Action,R - 17+ (violence & profanity),28.5,25.0,R - 17+ (violence & profanity),10394,9.0,690.0
6.56,Comedy,PG-13 - Teens 13 or older,1.0,25.0,PG-13 - Teens 13 or older,11563,3.0,913.0
6.56,Action,G - All Ages,28.5,24.0,G - All Ages,6320,34.0,6634.0
6.56,Action,G - All Ages,1.0,11.0,G - All Ages,6871,33.0,6069.0
6.56,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,11096,2.0,1041.0
6.56,Action,PG-13 - Teens 13 or older,1.0,45.0,PG-13 - Teens 13 or older,8230,10.0,2554.0
6.56,Action,PG-13 - Teens 13 or older,2.0,52.0,PG-13 - Teens 13 or older,11168,4.0,754.0
6.56,Adventure,PG - Children,1.0,23.0,PG - Children,4527,6.0,14841.0
6.56,Comedy,PG-13 - Teens 13 or older,16.0,6.0,PG-13 - Teens 13 or older,12744,5.0,500.0
6.56,Action,PG - Children,1.0,23.0,PG - Children,7424,3.0,2848.0
6.56,Adventure,G - All Ages,1.0,46.0,G - All Ages,13700,0.0,316.0
6.56,Comedy,G - All Ages,12.0,4.0,G - All Ages,7956,7.0,3377.0
6.56,Comedy,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,12008,3.0,747.0
6.56,Fantasy,PG - Children,1.0,1.0,PG - Children,11362,2.0,946.0
6.56,Action,G - All Ages,28.5,23.0,G - All Ages,10370,6.0,1079.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,25.0,PG-13 - Teens 13 or older,6665,14.0,4233.0
6.56,Drama,PG-13 - Teens 13 or older,12.0,10.0,PG-13 - Teens 13 or older,6224,97.0,2994.0
6.56,Adventure,PG - Children,1.0,26.0,PG - Children,11712,0.0,837.0
6.56,unknown,G - All Ages,1.0,19.0,G - All Ages,11303,33.0,923.0
6.56,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,5760,47.0,8020.0
6.56,Action,R - 17+ (violence & profanity),4.0,42.0,R - 17+ (violence & profanity),4972,63.0,7910.0
6.56,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,17124,0.0,265.0
6.56,Action,R+ - Mild Nudity,1.0,43.0,R+ - Mild Nudity,5030,7.0,7334.0
6.56,Action,R - 17+ (violence & profanity),6.0,30.0,R - 17+ (violence & profanity),6663,15.0,2704.0
6.56,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3801,71.0,15373.0
6.56,Slice of Life,PG-13 - Teens 13 or older,2.0,5.0,PG-13 - Teens 13 or older,3490,36.0,23675.0
6.56,Action,PG-13 - Teens 13 or older,16.0,19.0,PG-13 - Teens 13 or older,13000,4.0,235.0
6.56,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1542,229.5,37650.25
6.56,Slice of Life,PG-13 - Teens 13 or older,5.0,5.0,PG-13 - Teens 13 or older,12587,4.0,585.0
6.56,Action,PG-13 - Teens 13 or older,15.0,27.0,PG-13 - Teens 13 or older,9045,16.0,1370.0
6.56,Action,PG-13 - Teens 13 or older,15.0,23.0,PG-13 - Teens 13 or older,1483,229.5,37650.25
6.56,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,3705,140.0,19427.0
6.56,Drama,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,6720,10.0,3105.0
6.56,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,5017,34.0,8577.0
6.56,Adventure,PG-13 - Teens 13 or older,2.0,25.0,PG-13 - Teens 13 or older,9804,7.0,1619.0
6.55,Action,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,17437,0.0,210.0
6.55,unknown,G - All Ages,1.0,3.0,G - All Ages,17506,0.0,248.0
6.55,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),3415,156.0,14064.0
6.55,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),1585,229.5,37650.25
6.55,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,16198,1.0,337.0
6.55,Hentai,Rx - Hentai,2.0,20.0,Rx - Hentai,10566,30.0,829.0
6.55,Adventure,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,3263,75.0,24594.0
6.55,Action,R - 17+ (violence & profanity),8.0,26.0,R - 17+ (violence & profanity),5771,45.0,5760.0
6.55,Romance,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,16025,1.0,364.0
6.55,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,16639,0.0,322.0
6.55,Action,PG-13 - Teens 13 or older,2.0,11.0,PG-13 - Teens 13 or older,3985,79.0,14561.0
6.55,Slice of Life,G - All Ages,1.0,2.0,G - All Ages,16651,0.0,263.0
6.55,Slice of Life,PG-13 - Teens 13 or older,24.0,13.0,PG-13 - Teens 13 or older,5807,71.0,2371.0
6.55,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,1943,229.5,37650.25
6.55,unknown,G - All Ages,1.0,2.0,G - All Ages,13594,0.0,516.0
6.55,Hentai,Rx - Hentai,1.0,16.0,Rx - Hentai,6149,63.0,6231.0
6.55,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,7922,23.0,2564.0
6.55,Hentai,Rx - Hentai,2.0,28.0,Rx - Hentai,6095,47.0,4996.0
6.55,Fantasy,Rx - Hentai,2.0,29.0,Rx - Hentai,8646,21.0,2120.0
6.55,Hentai,Rx - Hentai,2.0,22.0,Rx - Hentai,9636,3.0,1703.0
6.55,Comedy,PG-13 - Teens 13 or older,6.0,4.0,PG-13 - Teens 13 or older,7967,5.0,2332.0
6.55,Action,R+ - Mild Nudity,6.0,3.0,R+ - Mild Nudity,3430,28.0,24930.0
6.55,unknown,G - All Ages,28.5,14.0,G - All Ages,6924,47.0,5196.0
6.55,Drama,G - All Ages,1.0,11.0,G - All Ages,10140,4.0,1767.0
6.55,Comedy,PG - Children,28.5,7.0,PG - Children,6666,9.0,2978.0
6.55,Drama,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2027,229.5,37650.25
6.55,Comedy,R+ - Mild Nudity,12.0,8.0,R+ - Mild Nudity,841,229.5,37650.25
6.55,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,965,229.5,37650.25
6.55,Action,R - 17+ (violence & profanity),1.0,54.0,R - 17+ (violence & profanity),9814,4.0,560.0
6.55,Slice of Life,PG - Children,1.0,1.0,PG - Children,12036,4.0,478.0
6.55,Slice of Life,PG-13 - Teens 13 or older,6.0,3.0,PG-13 - Teens 13 or older,8026,10.0,3321.0
6.55,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,8959,4.0,1787.0
6.55,Drama,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),1336,229.5,37650.25
6.55,Hentai,Rx - Hentai,2.0,18.0,Rx - Hentai,8569,14.0,2114.0
6.55,Action,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,1289,229.5,37650.25
6.55,Comedy,PG - Children,1.0,2.0,PG - Children,8365,3.0,2218.0
6.55,Comedy,PG-13 - Teens 13 or older,1.0,9.0,PG-13 - Teens 13 or older,10724,5.0,837.0
6.55,Drama,R+ - Mild Nudity,2.0,1.0,R+ - Mild Nudity,10493,3.0,904.0
6.55,Comedy,PG-13 - Teens 13 or older,13.0,3.0,PG-13 - Teens 13 or older,5168,31.0,5990.0
6.55,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,4461,70.0,9978.0
6.55,Action,R - 17+ (violence & profanity),1.0,24.0,R - 17+ (violence & profanity),3947,30.0,17868.0
6.55,Comedy,PG-13 - Teens 13 or older,1.0,20.0,PG-13 - Teens 13 or older,15325,0.0,168.0
6.55,Adventure,G - All Ages,1.0,1.0,G - All Ages,15703,0.0,189.0
6.55,Hentai,Rx - Hentai,1.0,23.0,Rx - Hentai,7143,13.0,3323.0
6.55,Action,PG-13 - Teens 13 or older,1.0,27.0,PG-13 - Teens 13 or older,7441,8.0,2677.0
6.55,Action,R+ - Mild Nudity,23.0,23.0,R+ - Mild Nudity,7047,19.0,3634.0
6.55,Adventure,PG - Children,28.5,20.0,PG - Children,5238,21.0,8418.0
6.55,Sports,G - All Ages,1.0,39.0,G - All Ages,10381,6.0,1111.0
6.55,unknown,G - All Ages,1.0,5.0,G - All Ages,14770,0.0,457.0
6.55,Comedy,R+ - Mild Nudity,3.0,30.0,R+ - Mild Nudity,4916,26.0,10233.0
6.55,Action,PG-13 - Teens 13 or older,12.0,22.0,PG-13 - Teens 13 or older,2738,229.5,14055.0
6.55,unknown,G - All Ages,1.0,3.0,G - All Ages,11176,1.0,1078.0
6.55,Action,G - All Ages,3.0,13.0,G - All Ages,8296,2.0,3023.0
6.55,Slice of Life,PG - Children,24.0,10.0,PG - Children,9414,27.0,1268.0
6.55,Action,PG - Children,1.0,20.0,PG - Children,5878,6.0,6465.0
6.55,Comedy,PG-13 - Teens 13 or older,1.0,12.0,PG-13 - Teens 13 or older,10649,1.0,865.0
6.55,Comedy,PG-13 - Teens 13 or older,13.0,1.0,PG-13 - Teens 13 or older,8671,6.0,1467.0
6.55,Action,G - All Ages,1.0,11.0,G - All Ages,10090,5.0,1407.0
6.55,Comedy,G - All Ages,2.0,13.0,G - All Ages,10532,2.0,1282.0
6.55,Adventure,PG - Children,1.0,21.0,PG - Children,6266,3.0,5600.0
6.55,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4149,29.0,14355.0
6.55,Comedy,G - All Ages,28.5,23.0,G - All Ages,14121,2.0,237.0
6.55,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,789,229.5,37650.25
6.55,Comedy,PG-13 - Teens 13 or older,12.0,12.0,PG-13 - Teens 13 or older,1884,204.0,37650.25
6.55,Action,PG-13 - Teens 13 or older,16.0,14.0,PG-13 - Teens 13 or older,12387,37.0,162.0
6.55,Fantasy,G - All Ages,1.0,15.0,G - All Ages,9472,4.0,1174.0
6.55,Action,PG-13 - Teens 13 or older,4.0,28.0,PG-13 - Teens 13 or older,7767,4.0,2847.0
6.55,Action,R - 17+ (violence & profanity),25.0,25.0,R - 17+ (violence & profanity),7833,7.0,1893.0
6.55,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,7931,1.0,2782.0
6.55,Comedy,PG-13 - Teens 13 or older,12.0,2.0,PG-13 - Teens 13 or older,2791,227.0,29208.0
6.55,Action,R - 17+ (violence & profanity),3.0,30.0,R - 17+ (violence & profanity),7911,13.0,2790.0
6.55,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,7988,16.0,1531.0
6.55,Adventure,PG - Children,1.0,16.0,PG - Children,11768,0.0,981.0
6.55,Comedy,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,5858,18.0,3779.0
6.55,Adventure,PG-13 - Teens 13 or older,24.0,15.0,PG-13 - Teens 13 or older,14660,3.0,251.0
6.55,Hentai,Rx - Hentai,2.0,28.0,Rx - Hentai,6395,27.0,4155.0
6.55,Action,PG-13 - Teens 13 or older,1.0,44.0,PG-13 - Teens 13 or older,2513,85.0,37650.25
6.55,Adventure,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2775,134.0,35953.0
6.55,Action,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,8103,8.0,1380.0
6.55,Action,PG-13 - Teens 13 or older,24.0,16.0,PG-13 - Teens 13 or older,8870,20.0,1937.0
6.55,Comedy,PG-13 - Teens 13 or older,4.0,5.0,PG-13 - Teens 13 or older,5529,15.0,6491.0
6.55,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,12512,1.0,412.0
6.55,Action,PG-13 - Teens 13 or older,20.0,14.0,PG-13 - Teens 13 or older,8885,15.0,1259.0
6.54,Sci-Fi,PG-13 - Teens 13 or older,1.0,10.0,PG-13 - Teens 13 or older,13823,3.0,415.0
6.54,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,13323,5.0,449.0
6.54,Fantasy,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,15226,1.0,331.0
6.54,Horror,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,14976,2.0,442.0
6.54,Action,PG-13 - Teens 13 or older,28.5,9.0,PG-13 - Teens 13 or older,15143,4.0,177.0
6.54,Action,PG-13 - Teens 13 or older,19.0,15.0,PG-13 - Teens 13 or older,14179,3.0,254.0
6.54,Adventure,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3437,63.0,15867.0
6.54,Comedy,PG-13 - Teens 13 or older,6.0,10.0,PG-13 - Teens 13 or older,8804,20.0,1603.0
6.54,unknown,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,18035,0.0,235.0
6.54,Comedy,PG-13 - Teens 13 or older,1.0,30.0,PG-13 - Teens 13 or older,13074,5.0,423.0
6.54,unknown,G - All Ages,1.0,3.0,G - All Ages,18180,0.0,230.0
6.54,Hentai,Rx - Hentai,1.0,25.0,Rx - Hentai,9123,10.0,1590.0
6.54,Hentai,Rx - Hentai,2.0,17.0,Rx - Hentai,7425,28.0,2840.0
6.54,Hentai,Rx - Hentai,1.0,27.0,Rx - Hentai,8735,9.0,1986.0
6.54,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),3841,64.0,12968.0
6.54,Comedy,PG-13 - Teens 13 or older,5.0,8.0,PG-13 - Teens 13 or older,3839,12.0,18021.0
6.54,Hentai,Rx - Hentai,2.0,27.0,Rx - Hentai,6748,29.0,4464.0
6.54,Comedy,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,1136,229.5,37650.25
6.54,Adventure,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,2352,229.5,33573.0
6.54,Ecchi,R+ - Mild Nudity,6.0,4.0,R+ - Mild Nudity,3763,62.0,15682.0
6.54,Comedy,Rx - Hentai,9.0,6.0,Rx - Hentai,3057,229.5,21693.0
6.54,Action,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,5444,30.0,6642.0
6.54,Drama,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,5753,21.0,4765.0
6.54,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,11454,2.0,708.0
6.54,Supernatural,PG-13 - Teens 13 or older,1.0,8.0,PG-13 - Teens 13 or older,6080,10.0,4058.0
6.54,Action,PG-13 - Teens 13 or older,12.0,17.0,PG-13 - Teens 13 or older,13608,4.0,369.0
6.54,Action,PG-13 - Teens 13 or older,4.0,29.0,PG-13 - Teens 13 or older,7049,17.0,2973.0
6.54,Adventure,PG-13 - Teens 13 or older,2.0,23.0,PG-13 - Teens 13 or older,6419,9.0,4200.0
6.54,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3599,60.0,17696.0
6.54,unknown,PG - Children,1.0,47.0,PG - Children,11864,0.0,555.0
6.54,Action,G - All Ages,1.0,1.0,G - All Ages,9333,4.0,1867.0
6.54,Comedy,R+ - Mild Nudity,12.0,23.0,R+ - Mild Nudity,1628,229.5,37650.25
6.54,Comedy,PG-13 - Teens 13 or older,20.0,5.0,PG-13 - Teens 13 or older,3496,51.0,18012.0
6.54,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,8555,6.0,1788.0
6.54,Action,PG-13 - Teens 13 or older,1.0,54.0,PG-13 - Teens 13 or older,10074,3.0,1110.0
6.54,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,13504,5.0,439.0
6.54,Comedy,G - All Ages,28.5,20.0,G - All Ages,10681,6.0,539.0
6.54,unknown,G - All Ages,1.0,3.0,G - All Ages,16697,0.0,285.0
6.54,Action,PG-13 - Teens 13 or older,1.0,43.0,PG-13 - Teens 13 or older,5767,3.0,5953.0
6.54,Boys Love,R+ - Mild Nudity,4.0,25.0,R+ - Mild Nudity,4003,120.0,15797.0
6.54,Sports,PG - Children,11.0,23.0,PG - Children,9792,7.0,944.0
6.54,Adventure,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,4004,87.0,11516.0
6.54,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,9731,0.0,1437.0
6.54,Comedy,PG-13 - Teens 13 or older,2.0,7.0,PG-13 - Teens 13 or older,7747,2.0,2101.0
6.54,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,9696,6.0,1470.0
6.54,Comedy,G - All Ages,28.5,24.0,G - All Ages,12626,0.0,573.0
6.54,Mystery,PG-13 - Teens 13 or older,1.0,8.0,PG-13 - Teens 13 or older,8441,10.0,2216.0
6.54,Adventure,G - All Ages,1.0,12.0,G - All Ages,10078,0.0,697.0
6.54,Fantasy,G - All Ages,28.5,25.0,G - All Ages,8718,17.0,1721.0
6.54,Action,PG-13 - Teens 13 or older,1.0,51.0,PG-13 - Teens 13 or older,1880,28.0,37650.25
6.54,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,6533,32.0,5004.0
6.54,Adventure,PG - Children,1.0,1.0,PG - Children,12688,1.0,433.0
6.54,Action,R - 17+ (violence & profanity),12.0,24.0,R - 17+ (violence & profanity),1466,189.0,37650.25
6.54,Action,R+ - Mild Nudity,12.0,24.0,R+ - Mild Nudity,925,229.5,37650.25
6.54,Sci-Fi,R - 17+ (violence & profanity),1.0,30.0,R - 17+ (violence & profanity),17179,0.0,171.0
6.54,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,9691,3.0,1146.0
6.54,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,15767,0.0,345.0
6.54,unknown,G - All Ages,1.0,5.0,G - All Ages,7237,6.0,4610.0
6.54,unknown,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,6188,9.0,5570.0
6.54,Slice of Life,PG-13 - Teens 13 or older,12.0,14.0,PG-13 - Teens 13 or older,3359,135.0,16057.0
6.54,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,7741,0.0,3056.0
6.54,Action,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,8746,5.0,1948.0
6.54,Comedy,G - All Ages,4.0,11.0,G - All Ages,9232,3.0,2318.0
6.54,Comedy,R+ - Mild Nudity,1.0,23.0,R+ - Mild Nudity,5760,7.0,7218.0
6.54,unknown,G - All Ages,1.0,1.0,G - All Ages,13910,1.0,611.0
6.54,Action,R+ - Mild Nudity,13.0,23.0,R+ - Mild Nudity,3322,70.0,18576.0
6.54,Award Winning,G - All Ages,1.0,39.0,G - All Ages,8925,9.0,2126.0
6.54,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,5740,75.0,5368.0
6.54,Action,R+ - Mild Nudity,3.0,30.0,R+ - Mild Nudity,4941,42.0,6508.0
6.54,Adventure,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,7694,23.0,2027.0
6.54,Action,R+ - Mild Nudity,3.0,28.0,R+ - Mild Nudity,6911,6.0,4161.0
6.54,Adventure,PG-13 - Teens 13 or older,28.5,15.0,PG-13 - Teens 13 or older,5415,40.0,3651.0
6.54,Action,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1820,204.0,37650.25
6.54,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,13926,3.0,543.0
6.53,Comedy,PG - Children,19.0,2.0,PG - Children,15451,10.0,136.0
6.53,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,18067,3.0,209.0
6.53,Action,G - All Ages,1.0,1.0,G - All Ages,12124,5.0,196.0
6.53,Hentai,Rx - Hentai,2.0,16.0,Rx - Hentai,11797,6.0,576.0
6.53,Comedy,PG-13 - Teens 13 or older,2.0,33.0,PG-13 - Teens 13 or older,16734,1.0,144.0
6.53,unknown,G - All Ages,1.0,3.0,G - All Ages,18374,3.0,215.0
6.53,Comedy,PG-13 - Teens 13 or older,13.0,5.0,PG-13 - Teens 13 or older,15914,2.0,184.0
6.53,Drama,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,3394,121.0,15408.0
6.53,Romance,G - All Ages,1.0,1.0,G - All Ages,11222,1.0,883.0
6.53,Action,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,8625,1.0,2440.0
6.53,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,12874,5.0,720.0
6.53,unknown,PG-13 - Teens 13 or older,1.0,3.0,PG-13 - Teens 13 or older,19546,0.0,150.0
6.53,unknown,PG-13 - Teens 13 or older,1.0,5.0,PG-13 - Teens 13 or older,15386,1.0,381.0
6.53,Fantasy,Rx - Hentai,2.0,17.0,Rx - Hentai,7962,11.0,2556.0
6.53,Hentai,Rx - Hentai,1.0,28.0,Rx - Hentai,8760,13.0,2024.0
